FFU Air Flow Rate [kg/s],ULPA Pressure Drop [Pa],Cleanroom Overpressure [Pa],Process Exhaust [kg/s],Cooling Bifurcation Temperature [C],Chiller [MWha],LT Chiller [MWha],Booster Heat Pump [MWha],Hot Water Pump [MWha],Heat Recovery Water Pump [MWha],Chilled Water to Fab Pump [MWha],Chilled Water to PCW Pump [MWha],LT Chilled Water To Fab Pump [MWha],LT Chilled Water To PCW Pump [MWha],Cooling Water For Chiller Pump [MWha],Cooling Water For LT Chiller Pump [MWha],Cleanroom MAU Fan [MWha],Cleanroom Exhaust Fan [MWha],Cleanroom FFU Fan [MWha],Chem Room AHU Fan [MWha],Fac AHU Fan [MWha],Fac Recirculation Fan [MWha],Total [MWha]
915.25,45,10,115,22.5,5820.902841,1980.113544,242.2961833,33.96489606,666.9277231,653.03289,551.88,255.7539662,40.76028,1687.862548,338.6145513,3015.962484,530.564,801.759,280.9329664,312.3965504,1.752,17215.47642
915.25,45,10,115,25,5814.894443,2230.70322,241.7161672,33.93945609,666.7156258,652.0535247,551.88,256.3418489,40.76028,1686.967687,338.1314747,3015.962484,530.564,801.759,280.9329664,312.3965504,1.752,17457.47073
915.25,50,10,115,15,5910.279468,1601.973371,241.5144145,33.94442766,667.3960014,697.9235081,551.88,242.7028573,40.76028,1701.282546,336.4860379,3015.962484,530.564,890.8433333,280.9329664,312.3965504,1.752,17058.59425
915.25,50,10,115,17.5,5859.667336,1771.333282,241.793441,33.95024601,666.9529397,664.7213256,551.88,251.6510462,40.76028,1693.67355,339.5373737,3015.962484,530.564,890.8433333,280.9329664,312.3965504,1.752,17148.37215
915.25,50,10,115,20,5834.986204,2078.237822,242.6104771,33.96901599,666.8528195,656.1307779,551.88,254.7364609,40.76028,1689.953299,339.2156266,3015.962484,530.564,890.8433333,280.9329664,312.3965504,1.752,17421.78412
915.25,50,10,115,22.5,5820.902841,1980.113544,242.2961833,33.96489606,666.9277231,653.03289,551.88,255.7539662,40.76028,1687.862548,338.6145513,3015.962484,530.564,890.8433333,280.9329664,312.3965504,1.752,17304.56076
915.25,50,10,115,25,5814.894443,2230.70322,241.7161672,33.93945609,666.7156258,652.0535247,551.88,256.3418489,40.76028,1686.967687,338.1314747,3015.962484,530.564,890.8433333,280.9329664,312.3965504,1.752,17546.55506
915.25,57.5,10,115,15,5910.279468,1601.973371,241.5144145,33.94442766,667.3960014,697.9235081,551.88,242.7028573,40.76028,1701.282546,336.4860379,3015.962484,530.564,1024.469833,280.9329664,312.3965504,1.752,17192.22075
915.25,57.5,10,115,17.5,5859.667336,1771.333282,241.793441,33.95024601,666.9529397,664.7213256,551.88,251.6510462,40.76028,1693.67355,339.5373737,3015.962484,530.564,1024.469833,280.9329664,312.3965504,1.752,17281.99865
915.25,57.5,10,115,20,5834.986204,2078.237822,242.6104771,33.96901599,666.8528195,656.1307779,551.88,254.7364609,40.76028,1689.953299,339.2156266,3015.962484,530.564,1024.469833,280.9329664,312.3965504,1.752,17555.41062
915.25,57.5,10,115,22.5,5820.902841,1980.113544,242.2961833,33.96489606,666.9277231,653.03289,551.88,255.7539662,40.76028,1687.862548,338.6145513,3015.962484,530.564,1024.469833,280.9329664,312.3965504,1.752,17438.18726
915.25,57.5,10,115,25,5814.894443,2230.70322,241.7161672,33.93945609,666.7156258,652.0535247,551.88,256.3418489,40.76028,1686.967687,338.1314747,3015.962484,530.564,1024.469833,280.9329664,312.3965504,1.752,17680.18156
915.25,60,10,115,15,5910.279468,1601.973371,241.5144145,33.94442766,667.3960014,697.9235081,551.88,242.7028573,40.76028,1701.282546,336.4860379,3015.962484,530.564,1069.012,280.9329664,312.3965504,1.752,17236.76291
915.25,60,10,115,17.5,5859.667336,1771.333282,241.793441,33.95024601,666.9529397,664.7213256,551.88,251.6510462,40.76028,1693.67355,339.5373737,3015.962484,530.564,1069.012,280.9329664,312.3965504,1.752,17326.54082
915.25,60,10,115,20,5834.986204,2078.237822,242.6104771,33.96901599,666.8528195,656.1307779,551.88,254.7364609,40.76028,1689.953299,339.2156266,3015.962484,530.564,1069.012,280.9329664,312.3965504,1.752,17599.95278
915.25,60,10,115,22.5,5820.902841,1980.113544,242.2961833,33.96489606,666.9277231,653.03289,551.88,255.7539662,40.76028,1687.862548,338.6145513,3015.962484,530.564,1069.012,280.9329664,312.3965504,1.752,17482.72942
915.25,60,10,115,25,5814.894443,2230.70322,241.7161672,33.93945609,666.7156258,652.0535247,551.88,256.3418489,40.76028,1686.967687,338.1314747,3015.962484,530.564,1069.012,280.9329664,312.3965504,1.752,17724.72373
915.25,35,10,129.55,15,5921.647031,1688.85874,245.610328,34.3722705,673.2634313,705.369324,551.88,252.2867044,40.76028,1702.964566,339.6152098,3377.433372,597.69188,623.5903333,280.9329664,312.3965504,1.752,17350.42499
915.25,35,10,129.55,17.5,5865.415611,1900.499888,245.1727118,34.36750725,672.9541257,666.8625731,551.88,261.8354782,40.76028,1694.517808,341.8047975,3377.433372,597.69188,623.5903333,280.9329664,312.3965504,1.752,17469.86788
915.25,35,10,129.55,20,5837.45478,2482.441808,245.7397879,34.37662329,673.018059,656.7816111,551.88,265.9539417,40.76028,1690.315343,340.3936555,3377.433372,597.69188,623.5903333,280.9329664,312.3965504,1.752,18012.91299
915.25,35,10,129.55,22.5,5823.037405,2774.284451,245.6454968,34.37803787,672.9653963,653.4048657,551.88,267.9000328,40.76028,1688.172335,339.8865801,3377.433372,597.69188,623.5903333,280.9329664,312.3965504,1.752,18286.11198
915.25,35,10,129.55,25,5816.371681,2847.954865,245.9155479,34.37724607,673.0063305,652.2483359,551.88,267.4248401,40.76028,1687.187494,339.4676835,3377.433372,597.69188,623.5903333,280.9329664,312.3965504,1.752,18350.39141
915.25,45,10,129.55,15,5921.647031,1688.85874,245.610328,34.3722705,673.2634313,705.369324,551.88,252.2867044,40.76028,1702.964566,339.6152098,3377.433372,597.69188,801.759,280.9329664,312.3965504,1.752,17528.59365
915.25,45,10,129.55,17.5,5865.415611,1900.499888,245.1727118,34.36750725,672.9541257,666.8625731,551.88,261.8354782,40.76028,1694.517808,341.8047975,3377.433372,597.69188,801.759,280.9329664,312.3965504,1.752,17648.03655
915.25,45,10,129.55,20,5837.45478,2482.441808,245.7397879,34.37662329,673.018059,656.7816111,551.88,265.9539417,40.76028,1690.315343,340.3936555,3377.433372,597.69188,801.759,280.9329664,312.3965504,1.752,18191.08166
915.25,45,10,129.55,22.5,5823.037405,2774.284451,245.6454968,34.37803787,672.9653963,653.4048657,551.88,267.9000328,40.76028,1688.172335,339.8865801,3377.433372,597.69188,801.759,280.9329664,312.3965504,1.752,18464.28065
915.25,45,10,129.55,25,5816.371681,2847.954865,245.9155479,34.37724607,673.0063305,652.2483359,551.88,267.4248401,40.76028,1687.187494,339.4676835,3377.433372,597.69188,801.759,280.9329664,312.3965504,1.752,18528.56007
915.25,50,10,129.55,15,5921.647031,1688.85874,245.610328,34.3722705,673.2634313,705.369324,551.88,252.2867044,40.76028,1702.964566,339.6152098,3377.433372,597.69188,890.8433333,280.9329664,312.3965504,1.752,17617.67799
915.25,50,10,129.55,17.5,5865.415611,1900.499888,245.1727118,34.36750725,672.9541257,666.8625731,551.88,261.8354782,40.76028,1694.517808,341.8047975,3377.433372,597.69188,890.8433333,280.9329664,312.3965504,1.752,17737.12088
915.25,50,10,129.55,20,5837.45478,2482.441808,245.7397879,34.37662329,673.018059,656.7816111,551.88,265.9539417,40.76028,1690.315343,340.3936555,3377.433372,597.69188,890.8433333,280.9329664,312.3965504,1.752,18280.16599
915.25,50,10,129.55,22.5,5823.037405,2774.284451,245.6454968,34.37803787,672.9653963,653.4048657,551.88,267.9000328,40.76028,1688.172335,339.8865801,3377.433372,597.69188,890.8433333,280.9329664,312.3965504,1.752,18553.36498
915.25,50,10,129.55,25,5816.371681,2847.954865,245.9155479,34.37724607,673.0063305,652.2483359,551.88,267.4248401,40.76028,1687.187494,339.4676835,3377.433372,597.69188,890.8433333,280.9329664,312.3965504,1.752,18617.64441
915.25,57.5,10,129.55,15,5921.647031,1688.85874,245.610328,34.3722705,673.2634313,705.369324,551.88,252.2867044,40.76028,1702.964566,339.6152098,3377.433372,597.69188,1024.469833,280.9329664,312.3965504,1.752,17751.30449
915.25,57.5,10,129.55,17.5,5865.415611,1900.499888,245.1727118,34.36750725,672.9541257,666.8625731,551.88,261.8354782,40.76028,1694.517808,341.8047975,3377.433372,597.69188,1024.469833,280.9329664,312.3965504,1.752,17870.74738
915.25,57.5,10,129.55,20,5837.45478,2482.441808,245.7397879,34.37662329,673.018059,656.7816111,551.88,265.9539417,40.76028,1690.315343,340.3936555,3377.433372,597.69188,1024.469833,280.9329664,312.3965504,1.752,18413.79249
915.25,57.5,10,129.55,22.5,5823.037405,2774.284451,245.6454968,34.37803787,672.9653963,653.4048657,551.88,267.9000328,40.76028,1688.172335,339.8865801,3377.433372,597.69188,1024.469833,280.9329664,312.3965504,1.752,18686.99148
915.25,57.5,10,129.55,25,5816.371681,2847.954865,245.9155479,34.37724607,673.0063305,652.2483359,551.88,267.4248401,40.76028,1687.187494,339.4676835,3377.433372,597.69188,1024.469833,280.9329664,312.3965504,1.752,18751.27091
915.25,60,10,129.55,15,5921.647031,1688.85874,245.610328,34.3722705,673.2634313,705.369324,551.88,252.2867044,40.76028,1702.964566,339.6152098,3377.433372,597.69188,1069.012,280.9329664,312.3965504,1.752,17795.84665
915.25,60,10,129.55,17.5,5865.415611,1900.499888,245.1727118,34.36750725,672.9541257,666.8625731,551.88,261.8354782,40.76028,1694.517808,341.8047975,3377.433372,597.69188,1069.012,280.9329664,312.3965504,1.752,17915.28955
915.25,60,10,129.55,20,5837.45478,2482.441808,245.7397879,34.37662329,673.018059,656.7816111,551.88,265.9539417,40.76028,1690.315343,340.3936555,3377.433372,597.69188,1069.012,280.9329664,312.3965504,1.752,18458.33466
915.25,60,10,129.55,22.5,5823.037405,2774.284451,245.6454968,34.37803787,672.9653963,653.4048657,551.88,267.9000328,40.76028,1688.172335,339.8865801,3377.433372,597.69188,1069.012,280.9329664,312.3965504,1.752,18731.53365
915.25,60,10,129.55,25,5816.371681,2847.954865,245.9155479,34.37724607,673.0063305,652.2483359,551.88,267.4248401,40.76028,1687.187494,339.4676835,3377.433372,597.69188,1069.012,280.9329664,312.3965504,1.752,18795.81307
915.25,35,10,145,15,5933.678254,1781.753982,248.368659,34.7441639,681.7773849,713.7738702,551.88,261.9019396,40.76028,1704.741519,342.1237428,3761.263284,668.972,623.5903333,280.9329664,312.3965504,1.752,17944.41093
915.25,35,10,145,17.5,5871.024853,2052.030205,248.2811468,34.75342783,681.9267829,669.1348712,551.88,271.9130263,40.76028,1695.336305,343.1786698,3761.263284,668.972,623.5903333,280.9329664,312.3965504,1.752,18109.1267
915.25,35,10,145,20,5837.946652,2670.15079,247.8691133,34.73818258,682.1548147,657.068083,551.88,277.4739292,40.76028,1690.391724,341.8179846,3761.263284,668.972,623.5903333,280.9329664,312.3965504,1.752,18681.15869
915.25,35,10,145,22.5,5823.648063,4168.957395,248.1589689,34.74739278,681.9876932,653.5578417,551.88,280.7750483,40.76028,1688.2598,341.2871037,3761.263284,668.972,623.5903333,280.9329664,312.3965504,1.752,20162.92672
915.25,35,10,145,25,5816.645557,3555.756904,249.5986327,34.78762483,682.2467125,652.3069158,551.88,279.4652741,40.76028,1687.226417,341.2642663,3761.263284,668.972,623.5903333,280.9329664,312.3965504,1.752,19540.84572
915.25,45,10,145,15,5933.678254,1781.753982,248.368659,34.7441639,681.7773849,713.7738702,551.88,261.9019396,40.76028,1704.741519,342.1237428,3761.263284,668.972,801.759,280.9329664,312.3965504,1.752,18122.5796
915.25,45,10,145,17.5,5871.024853,2052.030205,248.2811468,34.75342783,681.9267829,669.1348712,551.88,271.9130263,40.76028,1695.336305,343.1786698,3761.263284,668.972,801.759,280.9329664,312.3965504,1.752,18287.29537
915.25,45,10,145,20,5837.946652,2670.15079,247.8691133,34.73818258,682.1548147,657.068083,551.88,277.4739292,40.76028,1690.391724,341.8179846,3761.263284,668.972,801.759,280.9329664,312.3965504,1.752,18859.32735
915.25,45,10,145,22.5,5823.648063,4168.957395,248.1589689,34.74739278,681.9876932,653.5578417,551.88,280.7750483,40.76028,1688.2598,341.2871037,3761.263284,668.972,801.759,280.9329664,312.3965504,1.752,20341.09539
915.25,45,10,145,25,5816.645557,3555.756904,249.5986327,34.78762483,682.2467125,652.3069158,551.88,279.4652741,40.76028,1687.226417,341.2642663,3761.263284,668.972,801.759,280.9329664,312.3965504,1.752,19719.01439
915.25,50,10,145,15,5933.678254,1781.753982,248.368659,34.7441639,681.7773849,713.7738702,551.88,261.9019396,40.76028,1704.741519,342.1237428,3761.263284,668.972,890.8433333,280.9329664,312.3965504,1.752,18211.66393
915.25,50,10,145,17.5,5871.024853,2052.030205,248.2811468,34.75342783,681.9267829,669.1348712,551.88,271.9130263,40.76028,1695.336305,343.1786698,3761.263284,668.972,890.8433333,280.9329664,312.3965504,1.752,18376.3797
915.25,50,10,145,20,5837.946652,2670.15079,247.8691133,34.73818258,682.1548147,657.068083,551.88,277.4739292,40.76028,1690.391724,341.8179846,3761.263284,668.972,890.8433333,280.9329664,312.3965504,1.752,18948.41169
915.25,50,10,145,22.5,5823.648063,4168.957395,248.1589689,34.74739278,681.9876932,653.5578417,551.88,280.7750483,40.76028,1688.2598,341.2871037,3761.263284,668.972,890.8433333,280.9329664,312.3965504,1.752,20430.17972
915.25,50,10,145,25,5816.645557,3555.756904,249.5986327,34.78762483,682.2467125,652.3069158,551.88,279.4652741,40.76028,1687.226417,341.2642663,3761.263284,668.972,890.8433333,280.9329664,312.3965504,1.752,19808.09872
915.25,57.5,10,145,15,5933.678254,1781.753982,248.368659,34.7441639,681.7773849,713.7738702,551.88,261.9019396,40.76028,1704.741519,342.1237428,3761.263284,668.972,1024.469833,280.9329664,312.3965504,1.752,18345.29043
915.25,57.5,10,145,17.5,5871.024853,2052.030205,248.2811468,34.75342783,681.9267829,669.1348712,551.88,271.9130263,40.76028,1695.336305,343.1786698,3761.263284,668.972,1024.469833,280.9329664,312.3965504,1.752,18510.0062
915.25,57.5,10,145,20,5837.946652,2670.15079,247.8691133,34.73818258,682.1548147,657.068083,551.88,277.4739292,40.76028,1690.391724,341.8179846,3761.263284,668.972,1024.469833,280.9329664,312.3965504,1.752,19082.03819
915.25,57.5,10,145,22.5,5823.648063,4168.957395,248.1589689,34.74739278,681.9876932,653.5578417,551.88,280.7750483,40.76028,1688.2598,341.2871037,3761.263284,668.972,1024.469833,280.9329664,312.3965504,1.752,20563.80622
915.25,57.5,10,145,25,5816.645557,3555.756904,249.5986327,34.78762483,682.2467125,652.3069158,551.88,279.4652741,40.76028,1687.226417,341.2642663,3761.263284,668.972,1024.469833,280.9329664,312.3965504,1.752,19941.72522
915.25,60,10,145,15,5933.678254,1781.753982,248.368659,34.7441639,681.7773849,713.7738702,551.88,261.9019396,40.76028,1704.741519,342.1237428,3761.263284,668.972,1069.012,280.9329664,312.3965504,1.752,18389.8326
915.25,60,10,145,17.5,5871.024853,2052.030205,248.2811468,34.75342783,681.9267829,669.1348712,551.88,271.9130263,40.76028,1695.336305,343.1786698,3761.263284,668.972,1069.012,280.9329664,312.3965504,1.752,18554.54837
915.25,60,10,145,20,5837.946652,2670.15079,247.8691133,34.73818258,682.1548147,657.068083,551.88,277.4739292,40.76028,1690.391724,341.8179846,3761.263284,668.972,1069.012,280.9329664,312.3965504,1.752,19126.58035
915.25,60,10,145,22.5,5823.648063,4168.957395,248.1589689,34.74739278,681.9876932,653.5578417,551.88,280.7750483,40.76028,1688.2598,341.2871037,3761.263284,668.972,1069.012,280.9329664,312.3965504,1.752,20608.34839
915.25,60,10,145,25,5816.645557,3555.756904,249.5986327,34.78762483,682.2467125,652.3069158,551.88,279.4652741,40.76028,1687.226417,341.2642663,3761.263284,668.972,1069.012,280.9329664,312.3965504,1.752,19986.26739
915.25,35,10,160,15,5946.634928,1871.831912,250.2753986,35.03803269,695.39304,721.9514447,551.88,270.808905,40.76028,1706.671848,344.9374582,4133.913684,738.176,623.5903333,280.9329664,312.3965504,1.752,18526.94478
915.25,35,10,160,17.5,5878.040164,2241.244742,250.3211052,35.04561824,695.5212739,671.814164,551.88,280.7659157,40.76028,1696.369342,344.8062638,4133.913684,738.176,623.5903333,280.9329664,312.3965504,1.752,18777.3304
915.25,35,10,160,20,5840.682886,2707.323824,249.8810887,35.0339562,695.4925019,657.7198931,551.88,287.0217005,40.76028,1690.794415,345.0851063,4133.913684,738.176,623.5903333,280.9329664,312.3965504,1.752,19192.43719
915.25,35,10,160,22.5,5821.265256,4785.137853,249.9886243,35.03624051,695.351042,653.2452061,551.88,290.2995012,40.76028,1687.905068,344.34453,4133.913684,738.176,623.5903333,280.9329664,312.3965504,1.752,21245.97514
915.25,35,10,160,25,5815.969148,3465.372314,251.0486858,35.06927862,695.3993456,652.2547929,551.88,288.3077061,40.76028,1687.124696,344.5246284,4133.913684,738.176,623.5903333,280.9329664,312.3965504,1.752,19918.47241
915.25,45,10,160,15,5946.634928,1871.831912,250.2753986,35.03803269,695.39304,721.9514447,551.88,270.808905,40.76028,1706.671848,344.9374582,4133.913684,738.176,801.759,280.9329664,312.3965504,1.752,18705.11345
915.25,45,10,160,17.5,5878.040164,2241.244742,250.3211052,35.04561824,695.5212739,671.814164,551.88,280.7659157,40.76028,1696.369342,344.8062638,4133.913684,738.176,801.759,280.9329664,312.3965504,1.752,18955.49907
915.25,45,10,160,20,5840.682886,2707.323824,249.8810887,35.0339562,695.4925019,657.7198931,551.88,287.0217005,40.76028,1690.794415,345.0851063,4133.913684,738.176,801.759,280.9329664,312.3965504,1.752,19370.60585
915.25,45,10,160,22.5,5821.265256,4785.137853,249.9886243,35.03624051,695.351042,653.2452061,551.88,290.2995012,40.76028,1687.905068,344.34453,4133.913684,738.176,801.759,280.9329664,312.3965504,1.752,21424.1438
915.25,45,10,160,25,5815.969148,3465.372314,251.0486858,35.06927862,695.3993456,652.2547929,551.88,288.3077061,40.76028,1687.124696,344.5246284,4133.913684,738.176,801.759,280.9329664,312.3965504,1.752,20096.64108
915.25,50,10,160,15,5946.634928,1871.831912,250.2753986,35.03803269,695.39304,721.9514447,551.88,270.808905,40.76028,1706.671848,344.9374582,4133.913684,738.176,890.8433333,280.9329664,312.3965504,1.752,18794.19778
915.25,50,10,160,17.5,5878.040164,2241.244742,250.3211052,35.04561824,695.5212739,671.814164,551.88,280.7659157,40.76028,1696.369342,344.8062638,4133.913684,738.176,890.8433333,280.9329664,312.3965504,1.752,19044.5834
915.25,50,10,160,20,5840.682886,2707.323824,249.8810887,35.0339562,695.4925019,657.7198931,551.88,287.0217005,40.76028,1690.794415,345.0851063,4133.913684,738.176,890.8433333,280.9329664,312.3965504,1.752,19459.69019
915.25,50,10,160,22.5,5821.265256,4785.137853,249.9886243,35.03624051,695.351042,653.2452061,551.88,290.2995012,40.76028,1687.905068,344.34453,4133.913684,738.176,890.8433333,280.9329664,312.3965504,1.752,21513.22814
915.25,50,10,160,25,5815.969148,3465.372314,251.0486858,35.06927862,695.3993456,652.2547929,551.88,288.3077061,40.76028,1687.124696,344.5246284,4133.913684,738.176,890.8433333,280.9329664,312.3965504,1.752,20185.72541
915.25,57.5,10,160,15,5946.634928,1871.831912,250.2753986,35.03803269,695.39304,721.9514447,551.88,270.808905,40.76028,1706.671848,344.9374582,4133.913684,738.176,1024.469833,280.9329664,312.3965504,1.752,18927.82428
915.25,57.5,10,160,17.5,5878.040164,2241.244742,250.3211052,35.04561824,695.5212739,671.814164,551.88,280.7659157,40.76028,1696.369342,344.8062638,4133.913684,738.176,1024.469833,280.9329664,312.3965504,1.752,19178.2099
915.25,57.5,10,160,20,5840.682886,2707.323824,249.8810887,35.0339562,695.4925019,657.7198931,551.88,287.0217005,40.76028,1690.794415,345.0851063,4133.913684,738.176,1024.469833,280.9329664,312.3965504,1.752,19593.31669
915.25,57.5,10,160,22.5,5821.265256,4785.137853,249.9886243,35.03624051,695.351042,653.2452061,551.88,290.2995012,40.76028,1687.905068,344.34453,4133.913684,738.176,1024.469833,280.9329664,312.3965504,1.752,21646.85464
915.25,57.5,10,160,25,5815.969148,3465.372314,251.0486858,35.06927862,695.3993456,652.2547929,551.88,288.3077061,40.76028,1687.124696,344.5246284,4133.913684,738.176,1024.469833,280.9329664,312.3965504,1.752,20319.35191
